2017-01-02,4084366,66,66_11,1,39211,35700,39168.0,36002.0,2017-01-024084366
2017-01-02,4084386,66,66_11,1,72334,68100,72884.0,68165.0,2017-01-024084386
2017-01-02,4084387,66,66_11,1,61751,57300,61426.0,57271.0,2017-01-024084387
2017-01-02,4084388,66,66_11,1,42809,39300,42224.0,39210.0,2017-01-024084388
2017-01-02,4084389,66,66_11,1,87089,83100,86756.0,83091.0,2017-01-024084389
2017-01-02,4084390,66,66_11,1,75934,71700,75503.0,71681.0,2017-01-024084390
2017-01-02,4084391,66,66_11,1,65351,60900,64852.0,60863.0,2017-01-024084391
2017-01-02,4084392,66,66_11,1,54237,50100,53406.0,50063.0,2017-01-024084392
2017-01-02,4084397,66,66_11,1,82889,78900,82168.0,,2017-01-024084397
2017-01-02,4084423,66,66_11,1,58151,53700,57853.0,53647.0,2017-01-024084423
2017-01-02,4084424,66,66_11,1,46409,42900,46214.0,42845.0,2017-01-024084424
2017-01-02,4084428,66,66_11,1,36811,33300,36264.0,33314.0,2017-01-024084428
2017-01-02,4084429,66,66_11,1,29011,25500,28548.0,25497.0,2017-01-024084429
2017-01-03,4084264,66,66_16,1,67891,63600,66809.0,63042.0,2017-01-034084264
2017-01-03,4084265,66,66_14,2,64980,61800,,,2017-01-034084265
2017-01-03,4084266,66,66_13,2,54569,50700,55161.0,51369.0,2017-01-034084266
2017-01-03,4084267,66,66_13,2,34640,30000,33319.0,30073.0,2017-01-034084267
2017-01-03,4084268,66,66_13,2,71359,66900,71876.0,66917.0,2017-01-034084268
2017-01-03,4084269,66,66_13,2,37340,32700,35650.0,32729.0,2017-01-034084269
2017-01-03,4084270,66,66_13,2,64159,59700,64125.0,59640.0,2017-01-034084270
2017-01-03,4084271,66,66_13,2,45569,41700,,41757.0,2017-01-034084271
2017-01-03,4084278,66,66_13,2,60559,56100,60002.0,56126.0,2017-01-034084278
2017-01-03,4084279,66,66_13,2,31602,27300,30816.0,27310.0,2017-01-034084279
2017-01-03,4084280,66,66_13,2,75081,71700,74437.0,71755.0,2017-01-034084280
2017-01-03,4084281,66,66_13,2,29802,25500,29379.0,25481.0,2017-01-034084281
2017-01-03,4084283,66,66_13,2,72081,68700,72425.0,68851.0,2017-01-034084283
2017-01-03,4084284,66,66_13,2,39140,34500,37927.0,34664.0,2017-01-034084284
2017-01-03,4084288,66,66_13,2,41969,38100,41516.0,38111.0,2017-01-034084288
2017-01-03,4084305,66,66_13,2,62359,57900,61619.0,57939.0,2017-01-034084305
2017-01-03,4084306,66,66_13,2,43769,39900,43484.0,39866.0,2017-01-034084306
2017-01-03,4084307,66,66_13,2,33740,29100,33470.0,29410.0,2017-01-034084307
2017-01-03,4084313,66,66_13,2,86602,83700,,83947.0,2017-01-034084313
2017-01-03,4084314,66,66_13,2,69559,65100,70008.0,65139.0,2017-01-034084314
2017-01-03,4084315,66,66_13,2,49219,45300,49140.0,45284.0,2017-01-034084315
2017-01-03,4084320,66,66_13,2,81202,78300,81314.0,78274.0,2017-01-034084320
2017-01-03,4084321,66,66_13,2,47419,43500,47128.0,43494.0,2017-01-034084321
2017-01-03,4084327,66,66_13,2,84802,81900,,81920.0,2017-01-034084327
2017-01-03,4084328,66,66_13,2,67759,63300,68362.0,63278.0,2017-01-034084328
2017-01-03,4084329,66,66_13,2,40169,36300,39711.0,36308.0,2017-01-034084329
2017-01-03,4084333,66,66_13,2,78081,74700,77567.0,74677.0,2017-01-034084333
2017-01-03,4084334,66,66_13,2,76281,72900,,72966.0,2017-01-034084334
2017-01-03,4084335,66,66_13,2,51019,47100,50744.0,47145.0,2017-01-034084335
2017-01-03,4084336,66,66_13,2,35540,30900,34639.0,31001.0,2017-01-034084336
2017-01-03,4084337,66,66_13,2,26202,21900,25182.0,21916.0,2017-01-034084337
2017-01-03,4084344,66,66_13,2,65959,61500,65457.0,61465.0,2017-01-034084344
2017-01-03,4084345,66,66_13,2,58759,54300,58165.0,,2017-01-034084345
2017-01-03,4084348,66,66_13,2,79402,76500,79302.0,76513.0,2017-01-034084348
2017-01-03,4084349,66,66_13,2,52819,48900,52341.0,48904.0,2017-01-034084349
2017-01-03,4084352,66,66_13,2,83002,80100,82646.0,80122.0,2017-01-034084352
2017-01-03,4084353,66,66_13,2,73881,70500,73498.0,70521.0,2017-01-034084353
2017-01-03,4084354,66,66_13,2,56419,52500,56325.0,52558.0,2017-01-034084354
2017-01-03,4084355,66,66_13,2,28002,23700,26746.0,23681.0,2017-01-034084355
2017-01-03,4084356,66,66_11,1,50706,45900,50343.0,46039.0,2017-01-034084356
2017-01-03,4084357,66,66_11,1,65801,60300,64917.0,60491.0,2017-01-034084357
2017-01-03,4084358,66,66_11,1,31770,27600,31070.0,27611.0,2017-01-034084358
2017-01-03,4084359,66,66_11,1,85460,81900,85081.0,81899.0,2017-01-034084359
2017-01-03,4084360,66,66_11,1,57906,53100,57076.0,53038.0,2017-01-034084360
2017-01-03,4084361,66,66_11,1,41055,36900,39996.0,36294.0,2017-01-034084361
2017-01-03,4084367,66,66_11,1,56106,51300,55408.0,51302.0,2017-01-034084367
2017-01-03,4084368,66,66_11,1,71201,65700,69848.0,65719.0,2017-01-034084368
2017-01-03,4084369,66,66_11,1,67601,62100,66988.0,62129.0,2017-01-034084369
2017-01-03,4084370,66,66_11,1,33905,29400,33130.0,29413.0,2017-01-034084370
2017-01-03,4084375,66,66_11,1,54306,49500,53659.0,49459.0,2017-01-034084375
2017-01-03,4084376,66,66_11,1,37805,33300,36988.0,33282.0,2017-01-034084376
2017-01-03,4084377,66,66_11,1,26370,22200,25398.0,22208.0,2017-01-034084377
2017-01-03,4084393,66,66_11,1,39605,35100,38790.0,35050.0,2017-01-034084393
2017-01-03,4084398,66,66_11,1,81860,78300,81876.0,78383.0,2017-01-034084398
2017-01-03,4084400,66,66_11,1,44655,40500,44505.0,40520.0,2017-01-034084400
2017-01-03,4084405,66,66_11,1,77082,72900,77103.0,72963.0,2017-01-034084405
2017-01-03,4084406,66,66_11,1,42855,38700,42211.0,38699.0,2017-01-034084406
2017-01-03,4084412,66,66_11,1,80060,76500,80352.0,76508.0,2017-01-034084412
2017-01-03,4084413,66,66_11,1,62201,56700,61173.0,56711.0,2017-01-034084413
2017-01-03,4084414,66,66_11,1,36005,31500,34917.0,31390.0,2017-01-034084414
2017-01-03,4084418,66,66_11,1,83660,80100,83225.0,80042.0,2017-01-034084418
2017-01-03,4084419,66,66_11,1,73482,69300,73423.0,69305.0,2017-01-034084419
2017-01-03,4084420,66,66_11,1,73001,67500,71805.0,67523.0,2017-01-034084420
2017-01-03,4084421,66,66_11,1,46455,42300,46543.0,42542.0,2017-01-034084421
2017-01-03,4084422,66,66_11,1,29970,25800,30025.0,25843.0,2017-01-034084422
2017-01-03,4084430,66,66_11,1,60401,54900,59034.0,54924.0,2017-01-034084430
2017-01-03,4084431,66,66_11,1,28170,24000,27183.0,24066.0,2017-01-034084431
2017-01-03,4084434,66,66_11,1,75282,71100,74680.0,71133.0,2017-01-034084434
2017-01-03,4084435,66,66_11,1,48906,44100,47734.0,44111.0,2017-01-034084435
2017-01-03,4084439,66,66_11,1,87560,84000,86929.0,84008.0,2017-01-034084439
2017-01-03,4084440,66,66_11,1,78882,74700,78184.0,74701.0,2017-01-034084440
2017-01-03,4084441,66,66_11,1,69401,63900,68281.0,63912.0,2017-01-034084441
2017-01-03,4084442,66,66_11,1,52506,47700,51376.0,,2017-01-034084442
2017-01-04,4084265,66,66_14,2,64980,61800,,,2017-01-044084265
2017-01-04,4084266,66,66_13,2,54569,50700,54573.0,50751.0,2017-01-044084266
2017-01-04,4084268,66,66_13,2,71359,66900,,66887.0,2017-01-044084268
2017-01-04,4084269,66,66_13,2,37340,32700,35800.0,32756.0,2017-01-044084269
2017-01-04,4084270,66,66_13,2,64159,59700,63625.0,59598.0,2017-01-044084270
2017-01-04,4084271,66,66_13,2,45569,41700,45788.0,41734.0,2017-01-044084271
2017-01-04,4084278,66,66_13,2,60559,56100,60335.0,56161.0,2017-01-044084278
2017-01-04,4084279,66,66_13,2,31602,27300,31121.0,27305.0,2017-01-044084279
2017-01-04,4084280,66,66_13,2,75081,71700,74765.0,71988.0,2017-01-044084280
2017-01-04,4084281,66,66_13,2,29802,25500,29450.0,25490.0,2017-01-044084281
2017-01-04,4084283,66,66_13,2,72081,68700,72668.0,68871.0,2017-01-044084283
2017-01-04,4084284,66,66_13,2,39140,34500,37860.0,34522.0,2017-01-044084284
2017-01-04,4084288,66,66_13,2,41969,38100,41676.0,38102.0,2017-01-044084288
2017-01-04,4084305,66,66_13,2,62359,57900,61572.0,57891.0,2017-01-044084305
2017-01-04,4084306,66,66_13,2,43769,39900,43491.0,39907.0,2017-01-044084306
2017-01-04,4084307,66,66_13,2,33740,29100,33503.0,30039.0,2017-01-044084307
2017-01-04,4084313,66,66_13,2,86602,83700,,83774.0,2017-01-044084313
2017-01-04,4084314,66,66_13,2,69559,65100,70221.0,65113.0,2017-01-044084314
2017-01-04,4084315,66,66_13,2,49219,45300,49538.0,45300.0,2017-01-044084315
2017-01-04,4084320,66,66_13,2,81202,78300,80985.0,78258.0,2017-01-044084320
2017-01-04,4084321,66,66_13,2,47419,43500,47165.0,43503.0,2017-01-044084321
2017-01-04,4084327,66,66_13,2,84802,81900,85011.0,81913.0,2017-01-044084327
2017-01-04,4084328,66,66_13,2,67759,63300,67217.0,63309.0,2017-01-044084328
2017-01-04,4084329,66,66_13,2,40169,36300,39692.0,36441.0,2017-01-044084329
2017-01-04,4084333,66,66_13,2,78081,74700,77711.0,74716.0,2017-01-044084333
2017-01-04,4084334,66,66_13,2,76281,72900,77009.0,72891.0,2017-01-044084334
2017-01-04,4084335,66,66_13,2,51019,47100,50635.0,47108.0,2017-01-044084335
2017-01-04,4084336,66,66_13,2,35540,30900,34957.0,31120.0,2017-01-044084336
2017-01-04,4084337,66,66_13,2,26202,21900,25589.0,22186.0,2017-01-044084337
2017-01-04,4084344,66,66_13,2,65959,61500,65928.0,61522.0,2017-01-044084344
2017-01-04,4084348,66,66_13,2,79402,76500,80006.0,76605.0,2017-01-044084348
2017-01-04,4084349,66,66_13,2,52819,48900,52417.0,48904.0,2017-01-044084349
2017-01-04,4084352,66,66_13,2,83002,80100,82829.0,80089.0,2017-01-044084352
2017-01-04,4084353,66,66_13,2,73881,70500,73594.0,70541.0,2017-01-044084353
2017-01-04,4084354,66,66_13,2,56419,52500,56434.0,52570.0,2017-01-044084354
2017-01-04,4084355,66,66_13,2,28002,23700,26690.0,23679.0,2017-01-044084355
2017-01-04,4084356,66,66_11,1,50706,45900,49945.0,45940.0,2017-01-044084356
2017-01-04,4084358,66,66_11,1,31770,27600,30972.0,27620.0,2017-01-044084358
2017-01-04,4084359,66,66_11,1,85460,81900,84465.0,81877.0,2017-01-044084359
2017-01-04,4084360,66,66_11,1,57906,53100,58190.0,53302.0,2017-01-044084360
2017-01-04,4084361,66,66_11,1,41055,36900,40429.0,36787.0,2017-01-044084361
2017-01-04,4084367,66,66_11,1,56106,51300,55135.0,51293.0,2017-01-044084367
2017-01-04,4084368,66,66_11,1,71201,65700,69958.0,65752.0,2017-01-044084368
2017-01-04,4084369,66,66_11,1,67601,62100,67258.0,62103.0,2017-01-044084369
2017-01-04,4084370,66,66_11,1,33905,29400,33392.0,29461.0,2017-01-044084370
2017-01-04,4084375,66,66_11,1,54306,49500,53900.0,49483.0,2017-01-044084375
2017-01-04,4084376,66,66_11,1,37805,33300,36736.0,33272.0,2017-01-044084376
2017-01-04,4084377,66,66_11,1,26370,22200,25196.0,22195.0,2017-01-044084377
2017-01-04,4084393,66,66_11,1,39605,35100,38585.0,35028.0,2017-01-044084393
2017-01-04,4084398,66,66_11,1,81860,78300,82370.0,78303.0,2017-01-044084398
2017-01-04,4084399,66,66_11,1,64001,58500,63820.0,58536.0,2017-01-044084399
2017-01-04,4084400,66,66_11,1,44655,40500,44534.0,40495.0,2017-01-044084400
2017-01-04,4084405,66,66_11,1,77082,72900,76777.0,72950.0,2017-01-044084405
2017-01-04,4084406,66,66_11,1,42855,38700,42454.0,38708.0,2017-01-044084406
2017-01-04,4084412,66,66_11,1,80060,76500,80330.0,76512.0,2017-01-044084412
2017-01-04,4084413,66,66_11,1,62201,56700,62343.0,56713.0,2017-01-044084413
2017-01-04,4084414,66,66_11,1,36005,31500,35552.0,31614.0,2017-01-044084414
2017-01-04,4084418,66,66_11,1,83660,80100,83587.0,80113.0,2017-01-044084418
2017-01-04,4084419,66,66_11,1,73482,69300,73869.0,69311.0,2017-01-044084419
2017-01-04,4084420,66,66_11,1,73001,67500,71035.0,67512.0,2017-01-044084420
2017-01-04,4084421,66,66_11,1,46455,42300,46471.0,42322.0,2017-01-044084421
2017-01-04,4084422,66,66_11,1,29970,25800,29553.0,25914.0,2017-01-044084422
2017-01-04,4084430,66,66_11,1,60401,54900,59399.0,54934.0,2017-01-044084430
2017-01-04,4084431,66,66_11,1,28170,24000,27465.0,23971.0,2017-01-044084431
2017-01-04,4084434,66,66_11,1,75282,71100,75936.0,71085.0,2017-01-044084434
2017-01-04,4084435,66,66_11,1,48906,44100,48202.0,44226.0,2017-01-044084435
2017-01-04,4084439,66,66_11,1,87560,84000,86878.0,84024.0,2017-01-044084439
2017-01-04,4084440,66,66_11,1,78882,74700,78247.0,74705.0,2017-01-044084440
2017-01-04,4084441,66,66_11,1,69401,63900,68752.0,63920.0,2017-01-044084441
2017-01-04,4084442,66,66_11,1,52506,47700,51866.0,47657.0,2017-01-044084442
2017-01-05,4084265,66,66_14,2,64980,61800,,,2017-01-054084265
2017-01-05,4084266,66,66_13,2,54569,50700,54829.0,50941.0,2017-01-054084266
2017-01-05,4084267,66,66_13,2,34640,30000,33822.0,30026.0,2017-01-054084267
2017-01-05,4084268,66,66_13,2,71359,66900,,66862.0,2017-01-054084268
2017-01-05,4084269,66,66_13,2,37340,32700,35940.0,32702.0,2017-01-054084269
2017-01-05,4084270,66,66_13,2,64159,59700,63949.0,59647.0,2017-01-054084270
2017-01-05,4084271,66,66_13,2,45569,41700,46142.0,41753.0,2017-01-054084271
2017-01-05,4084278,66,66_13,2,60559,56100,60368.0,56097.0,2017-01-054084278
2017-01-05,4084279,66,66_13,2,31602,27300,30972.0,27318.0,2017-01-054084279
2017-01-05,4084280,66,66_13,2,75081,71700,74734.0,71712.0,2017-01-054084280
2017-01-05,4084281,66,66_13,2,29802,25500,29465.0,25559.0,2017-01-054084281
2017-01-05,4084283,66,66_13,2,72081,68700,72346.0,68717.0,2017-01-054084283
2017-01-05,4084284,66,66_13,2,39140,34500,37909.0,34505.0,2017-01-054084284
2017-01-05,4084288,66,66_13,2,41969,38100,41631.0,38100.0,2017-01-054084288
2017-01-05,4084305,66,66_13,2,62359,57900,62087.0,58175.0,2017-01-054084305
2017-01-05,4084306,66,66_13,2,43769,39900,43286.0,39891.0,2017-01-054084306
2017-01-05,4084307,66,66_13,2,33740,29100,33353.0,29309.0,2017-01-054084307
2017-01-05,4084313,66,66_13,2,86602,83700,,83794.0,2017-01-054084313
2017-01-05,4084314,66,66_13,2,69559,65100,69349.0,65264.0,2017-01-054084314
2017-01-05,4084315,66,66_13,2,49219,45300,,45290.0,2017-01-054084315
2017-01-05,4084320,66,66_13,2,81202,78300,81038.0,78346.0,2017-01-054084320
2017-01-05,4084321,66,66_13,2,47419,43500,47722.0,43698.0,2017-01-054084321
2017-01-05,4084327,66,66_13,2,84802,81900,,81896.0,2017-01-054084327
2017-01-05,4084328,66,66_13,2,67759,63300,67701.0,63350.0,2017-01-054084328
2017-01-05,4084329,66,66_13,2,40169,36300,39823.0,36302.0,2017-01-054084329
2017-01-05,4084333,66,66_13,2,78081,74700,77625.0,74744.0,2017-01-054084333
2017-01-05,4084334,66,66_13,2,76281,72900,,72916.0,2017-01-054084334
2017-01-05,4084335,66,66_13,2,51019,47100,51510.0,47206.0,2017-01-054084335
2017-01-05,4084336,66,66_13,2,35540,30900,34973.0,30907.0,2017-01-054084336
2017-01-05,4084337,66,66_13,2,26202,21900,25462.0,21910.0,2017-01-054084337
2017-01-05,4084344,66,66_13,2,65959,61500,65623.0,61577.0,2017-01-054084344
2017-01-05,4084348,66,66_13,2,79402,76500,79876.0,76510.0,2017-01-054084348
2017-01-05,4084349,66,66_13,2,52819,48900,52270.0,48917.0,2017-01-054084349
2017-01-05,4084352,66,66_13,2,83002,80100,82781.0,80111.0,2017-01-054084352
2017-01-05,4084353,66,66_13,2,73881,70500,73677.0,70522.0,2017-01-054084353
2017-01-05,4084354,66,66_13,2,56419,52500,56727.0,52479.0,2017-01-054084354
2017-01-05,4084355,66,66_13,2,28002,23700,26820.0,23682.0,2017-01-054084355
2017-01-05,4084356,66,66_11,1,50706,45900,50239.0,45917.0,2017-01-054084356
2017-01-05,4084357,66,66_11,1,65801,60300,65393.0,,2017-01-054084357
2017-01-05,4084358,66,66_11,1,31770,27600,31360.0,27635.0,2017-01-054084358
2017-01-05,4084359,66,66_11,1,85460,81900,85043.0,81934.0,2017-01-054084359
2017-01-05,4084360,66,66_11,1,57906,53100,57642.0,53050.0,2017-01-054084360
2017-01-05,4084361,66,66_11,1,41055,36900,40800.0,36920.0,2017-01-054084361
2017-01-05,4084367,66,66_11,1,56106,51300,54927.0,51301.0,2017-01-054084367
2017-01-05,4084368,66,66_11,1,71201,65700,70129.0,65713.0,2017-01-054084368
2017-01-05,4084369,66,66_11,1,67601,62100,67651.0,62129.0,2017-01-054084369
2017-01-05,4084370,66,66_11,1,33905,29400,33386.0,29412.0,2017-01-054084370
2017-01-05,4084375,66,66_11,1,54306,49500,54063.0,49490.0,2017-01-054084375
2017-01-05,4084376,66,66_11,1,37805,33300,37277.0,33255.0,2017-01-054084376
2017-01-05,4084377,66,66_11,1,26370,22200,25176.0,,2017-01-054084377
2017-01-05,4084393,66,66_11,1,39605,35100,38837.0,35061.0,2017-01-054084393
2017-01-05,4084398,66,66_11,1,81860,78300,82959.0,78358.0,2017-01-054084398
2017-01-05,4084399,66,66_11,1,64001,58500,63167.0,58510.0,2017-01-054084399
2017-01-05,4084400,66,66_11,1,44655,40500,44524.0,40475.0,2017-01-054084400
2017-01-05,4084405,66,66_11,1,77082,72900,76839.0,72895.0,2017-01-054084405
2017-01-05,4084406,66,66_11,1,42855,38700,42483.0,,2017-01-054084406
2017-01-05,4084411,66,66_11,1,63401,57900,62771.0,58086.0,2017-01-054084411
2017-01-05,4084412,66,66_11,1,80060,76500,79980.0,76508.0,2017-01-054084412
2017-01-05,4084413,66,66_11,1,62201,56700,62035.0,56662.0,2017-01-054084413
2017-01-05,4084414,66,66_11,1,36005,31500,35321.0,31513.0,2017-01-054084414
2017-01-05,4084418,66,66_11,1,83660,80100,83509.0,80152.0,2017-01-054084418
2017-01-05,4084419,66,66_11,1,73482,69300,73439.0,69309.0,2017-01-054084419
2017-01-05,4084420,66,66_11,1,73001,67500,71805.0,67592.0,2017-01-054084420
2017-01-05,4084421,66,66_11,1,46455,42300,46093.0,42289.0,2017-01-054084421
2017-01-05,4084422,66,66_11,1,29970,25800,30110.0,25815.0,2017-01-054084422
2017-01-05,4084430,66,66_11,1,60401,54900,59776.0,54843.0,2017-01-054084430
2017-01-05,4084431,66,66_11,1,28170,24000,27699.0,23965.0,2017-01-054084431
2017-01-05,4084434,66,66_11,1,75282,71100,75040.0,71105.0,2017-01-054084434
2017-01-05,4084435,66,66_11,1,48906,44100,47813.0,44109.0,2017-01-054084435
2017-01-05,4084439,66,66_11,1,87560,84000,87051.0,83964.0,2017-01-054084439
2017-01-05,4084440,66,66_11,1,78882,74700,78322.0,74708.0,2017-01-054084440
2017-01-05,4084441,66,66_11,1,69401,63900,68622.0,63908.0,2017-01-054084441
2017-01-05,4084442,66,66_11,1,52506,47700,51833.0,47659.0,2017-01-054084442
2017-01-06,4084265,66,66_14,2,64980,61800,65127.0,,2017-01-064084265
2017-01-06,4084266,66,66_13,2,54569,50700,55032.0,50781.0,2017-01-064084266
2017-01-06,4084267,66,66_13,2,34640,30000,33838.0,30007.0,2017-01-064084267
2017-01-06,4084268,66,66_13,2,71359,66900,,66902.0,2017-01-064084268
2017-01-06,4084269,66,66_13,2,37340,32700,36240.0,32667.0,2017-01-064084269
2017-01-06,4084270,66,66_13,2,64159,59700,63809.0,59603.0,2017-01-064084270
2017-01-06,4084271,66,66_13,2,45569,41700,,41662.0,2017-01-064084271
2017-01-06,4084278,66,66_13,2,60559,56100,60277.0,56186.0,2017-01-064084278
2017-01-06,4084279,66,66_13,2,31602,27300,31597.0,27286.0,2017-01-064084279
2017-01-06,4084280,66,66_13,2,75081,71700,75134.0,71972.0,2017-01-064084280
2017-01-06,4084281,66,66_13,2,29802,25500,29421.0,25489.0,2017-01-064084281
2017-01-06,4084283,66,66_13,2,72081,68700,73299.0,68789.0,2017-01-064084283
2017-01-06,4084284,66,66_13,2,39140,34500,37960.0,34491.0,2017-01-064084284
2017-01-06,4084288,66,66_13,2,41969,38100,41774.0,38099.0,2017-01-064084288
2017-01-06,4084305,66,66_13,2,62359,57900,62485.0,57921.0,2017-01-064084305
2017-01-06,4084306,66,66_13,2,43769,39900,45077.0,39883.0,2017-01-064084306
2017-01-06,4084307,66,66_13,2,33740,29100,33744.0,29415.0,2017-01-064084307
2017-01-06,4084313,66,66_13,2,86602,83700,,83744.0,2017-01-064084313
2017-01-06,4084314,66,66_13,2,69559,65100,69559.0,65102.0,2017-01-064084314
2017-01-06,4084315,66,66_13,2,49219,45300,49324.0,45386.0,2017-01-064084315
2017-01-06,4084320,66,66_13,2,81202,78300,81256.0,78284.0,2017-01-064084320
2017-01-06,4084321,66,66_13,2,47419,43500,47358.0,43481.0,2017-01-064084321
2017-01-06,4084327,66,66_13,2,84802,81900,,81916.0,2017-01-064084327
2017-01-06,4084328,66,66_13,2,67759,63300,68096.0,,2017-01-064084328
2017-01-06,4084329,66,66_13,2,40169,36300,39561.0,36283.0,2017-01-064084329
2017-01-06,4084333,66,66_13,2,78081,74700,77539.0,74792.0,2017-01-064084333
2017-01-06,4084334,66,66_13,2,76281,72900,,72893.0,2017-01-064084334
2017-01-06,4084335,66,66_13,2,51019,47100,50746.0,47131.0,2017-01-064084335
2017-01-06,4084336,66,66_13,2,35540,30900,,30904.0,2017-01-064084336
2017-01-06,4084337,66,66_13,2,26202,21900,25470.0,21913.0,2017-01-064084337
2017-01-06,4084348,66,66_13,2,79402,76500,79466.0,76458.0,2017-01-064084348
2017-01-06,4084349,66,66_13,2,52819,48900,53733.0,48970.0,2017-01-064084349
2017-01-06,4084352,66,66_13,2,83002,80100,82934.0,80099.0,2017-01-064084352
2017-01-06,4084353,66,66_13,2,73881,70500,73697.0,70506.0,2017-01-064084353
2017-01-06,4084354,66,66_13,2,56419,52500,,53239.0,2017-01-064084354
2017-01-06,4084355,66,66_13,2,28002,23700,27126.0,23709.0,2017-01-064084355
2017-01-06,4084356,66,66_11,1,50706,45900,50381.0,46004.0,2017-01-064084356
2017-01-06,4084358,66,66_11,1,31770,27600,31406.0,27568.0,2017-01-064084358
2017-01-06,4084359,66,66_11,1,85460,81900,84979.0,81885.0,2017-01-064084359
2017-01-06,4084360,66,66_11,1,57906,53100,57777.0,,2017-01-064084360
2017-01-06,4084361,66,66_11,1,41055,36900,40815.0,36861.0,2017-01-064084361
2017-01-06,4084367,66,66_11,1,56106,51300,55379.0,51308.0,2017-01-064084367
2017-01-06,4084368,66,66_11,1,71201,65700,70465.0,65680.0,2017-01-064084368
